label,Tp,Cl,pH,Redox,Leit,Trueb,Cl_2,Fm,Fm_2
0,8.9,0.17,8.34,755.0,214.0,0.016,0.105,1489.0,834.0
0,8.9,0.16,8.34,755.0,211.0,0.015,0.105,1524.0,824.0
0,8.9,0.16,8.34,756.0,214.0,0.016,0.105,1457.0,820.0
0,8.9,0.16,8.34,756.0,211.0,0.017,0.105,1534.0,820.0
0,8.9,0.16,8.34,755.0,211.0,0.017,0.105,1449.0,817.0
0,8.9,0.16,8.34,755.0,211.0,0.018,0.104,1515.0,817.0
0,8.9,0.16,8.35,756.0,214.0,0.017,0.104,1474.0,818.0
0,8.8,0.16,8.35,755.0,211.0,0.016,0.105,1498.0,821.0
0,8.9,0.16,8.35,755.0,211.0,0.016,0.105,1503.0,826.0
0,8.8,0.16,8.35,755.0,211.0,0.017,0.104,1501.0,833.0
0,8.9,0.16,8.35,755.0,211.0,0.016,0.104,1497.0,837.0
0,8.9,0.16,8.35,755.0,211.0,0.017,0.104,1487.0,829.0
0,8.8,0.16,8.36,755.0,211.0,0.016,0.105,1471.0,821.0
0,8.9,0.16,8.35,755.0,211.0,0.016,0.104,1480.0,817.0
0,8.9,0.16,8.36,755.0,211.0,0.016,0.104,1489.0,817.0
0,8.9,0.16,8.36,755.0,211.0,0.016,0.104,1469.0,821.0
0,8.9,0.16,8.36,755.0,211.0,0.017,0.104,1489.0,822.0
0,8.8,0.16,8.36,755.0,211.0,0.017,0.105,1489.0,822.0
0,8.9,0.17,8.36,755.0,211.0,0.016,0.104,1449.0,821.0
0,8.9,0.17,8.36,755.0,211.0,0.016,0.105,1476.0,828.0
0,8.9,0.17,8.36,756.0,211.0,0.016,0.104,1515.0,815.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.105,1472.0,818.0
0,8.9,0.17,8.37,756.0,211.0,0.016,0.105,1482.0,820.0
0,8.9,0.17,8.37,755.0,211.0,0.015,0.105,1483.0,817.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.104,1453.0,818.0
0,8.9,0.17,8.37,756.0,211.0,0.016,0.105,1459.0,812.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.105,1449.0,820.0
0,8.9,0.17,8.36,755.0,211.0,0.016,0.105,1451.0,821.0
0,8.9,0.17,8.37,755.0,211.0,0.015,0.105,1493.0,821.0
0,8.9,0.17,8.36,755.0,211.0,0.016,0.104,1454.0,821.0
0,8.9,0.17,8.36,755.0,211.0,0.016,0.105,1486.0,824.0
0,8.9,0.17,8.36,755.0,211.0,0.016,0.105,1459.0,827.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.105,1491.0,824.0
0,8.9,0.17,8.37,755.0,211.0,0.017,0.105,1431.0,817.0
0,8.9,0.17,8.37,755.0,211.0,0.017,0.105,1478.0,815.0
0,8.9,0.17,8.37,755.0,211.0,0.024,0.105,1472.0,818.0
0,8.9,0.17,8.37,755.0,211.0,0.022,0.104,1429.0,822.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.105,1481.0,820.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.105,1491.0,820.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.104,1491.0,827.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.105,1446.0,821.0
0,8.9,0.17,8.37,755.0,211.0,0.015,0.105,1439.0,822.0
0,8.9,0.16,8.37,755.0,211.0,0.016,0.104,1487.0,820.0
0,8.9,0.16,8.38,755.0,211.0,0.017,0.105,1458.0,821.0
0,8.9,0.16,8.38,755.0,211.0,0.017,0.104,1475.0,822.0
0,8.9,0.16,8.37,755.0,211.0,0.016,0.104,1465.0,815.0
0,8.9,0.16,8.37,755.0,211.0,0.016,0.104,1512.0,815.0
0,8.9,0.16,8.37,755.0,211.0,0.016,0.104,1476.0,817.0
0,8.9,0.16,8.38,755.0,211.0,0.016,0.104,1495.0,820.0
0,8.9,0.16,8.37,755.0,211.0,0.018,0.104,1503.0,821.0
0,8.9,0.16,8.38,755.0,211.0,0.018,0.104,1445.0,827.0
0,8.9,0.16,8.38,754.0,211.0,0.016,0.104,1505.0,822.0
0,8.9,0.16,8.38,755.0,211.0,0.016,0.104,1459.0,828.0
0,8.9,0.16,8.38,755.0,211.0,0.016,0.104,1489.0,826.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.104,1487.0,818.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.104,1480.0,821.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.104,1474.0,820.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.104,1471.0,822.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.104,1478.0,818.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.104,1493.0,817.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.104,1457.0,820.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.104,1452.0,821.0
0,8.9,0.17,8.38,755.0,211.0,0.015,0.105,1511.0,826.0
0,8.9,0.17,8.37,756.0,211.0,0.016,0.104,1445.0,817.0
0,9.0,0.17,8.38,755.0,211.0,0.016,0.105,1495.0,818.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.104,1453.0,821.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.105,1482.0,822.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.105,1462.0,826.0
0,9.0,0.17,8.37,755.0,211.0,0.017,0.105,1474.0,820.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.105,1429.0,821.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.105,1480.0,821.0
0,8.9,0.17,8.37,755.0,211.0,0.017,0.104,1447.0,815.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.105,1458.0,824.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.105,1498.0,817.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.105,1451.0,821.0
0,8.9,0.17,8.36,755.0,211.0,0.016,0.105,1491.0,814.0
0,8.9,0.17,8.36,755.0,211.0,0.016,0.105,1435.0,821.0
0,9.0,0.17,8.36,755.0,211.0,0.016,0.105,1457.0,821.0
0,9.0,0.16,8.37,756.0,211.0,0.016,0.105,1414.0,818.0
0,8.9,0.17,8.36,755.0,211.0,0.016,0.105,1471.0,820.0
0,9.0,0.17,8.36,756.0,211.0,0.016,0.105,1439.0,818.0
0,8.9,0.16,8.36,755.0,211.0,0.016,0.105,1440.0,818.0
0,9.0,0.16,8.36,755.0,211.0,0.016,0.105,1464.0,821.0
0,9.0,0.16,8.36,756.0,211.0,0.016,0.104,1471.0,822.0
0,8.9,0.16,8.36,756.0,211.0,0.016,0.105,1462.0,817.0
0,8.9,0.16,8.36,755.0,211.0,0.016,0.105,1457.0,822.0
0,9.0,0.16,8.37,755.0,211.0,0.016,0.104,1465.0,826.0
0,8.9,0.16,8.36,755.0,211.0,0.016,0.104,1474.0,821.0
0,8.9,0.16,8.37,755.0,211.0,0.016,0.105,1434.0,833.0
0,8.9,0.16,8.37,755.0,211.0,0.016,0.105,1486.0,829.0
0,8.9,0.16,8.37,755.0,211.0,0.016,0.104,1443.0,832.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.105,1453.0,837.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.105,1445.0,828.0
0,9.0,0.17,8.37,755.0,211.0,0.018,0.104,1459.0,824.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.105,1446.0,818.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.104,1449.0,824.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.105,1449.0,821.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.105,1443.0,824.0
0,9.0,0.17,8.36,755.0,211.0,0.017,0.105,1486.0,824.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.105,1471.0,822.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.106,1429.0,833.0
0,9.0,0.17,8.37,755.0,211.0,0.023,0.106,1464.0,833.0
0,9.0,0.17,8.36,755.0,211.0,0.022,0.105,1437.0,824.0
0,9.0,0.17,8.37,755.0,211.0,0.022,0.105,1430.0,820.0
0,8.9,0.17,8.37,755.0,211.0,0.019,0.106,1458.0,820.0
0,8.9,0.17,8.36,755.0,211.0,0.024,0.106,1418.0,818.0
0,9.0,0.17,8.36,755.0,211.0,0.016,0.105,1457.0,821.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.106,1406.0,820.0
0,8.9,0.17,8.37,755.0,211.0,0.016,0.106,1453.0,821.0
0,9.0,0.17,8.36,755.0,211.0,0.017,0.105,1445.0,822.0
0,8.9,0.17,8.36,756.0,211.0,0.015,0.105,1443.0,826.0
0,8.9,0.17,8.36,755.0,211.0,0.014,0.105,1447.0,820.0
0,8.9,0.17,8.35,755.0,211.0,0.015,0.105,1486.0,817.0
0,8.9,0.17,8.35,755.0,211.0,0.016,0.105,1436.0,821.0
0,8.9,0.17,8.36,755.0,211.0,0.015,0.106,1405.0,820.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.105,1440.0,822.0
0,9.0,0.16,8.36,755.0,211.0,0.021,0.105,1460.0,822.0
0,9.0,0.16,8.36,755.0,203.0,0.015,0.105,1420.0,820.0
0,9.0,0.16,8.36,755.0,211.0,0.015,0.105,1440.0,820.0
0,8.9,0.16,8.36,755.0,211.0,0.015,0.105,1414.0,815.0
0,8.9,0.16,8.36,756.0,211.0,0.015,0.105,1445.0,817.0
0,8.9,0.16,8.36,755.0,207.0,0.015,0.104,1434.0,820.0
0,8.9,0.16,8.36,756.0,207.0,0.015,0.105,1459.0,820.0
0,9.0,0.16,8.36,755.0,211.0,0.015,0.104,1452.0,824.0
0,8.9,0.16,8.37,755.0,211.0,0.016,0.104,1440.0,822.0
0,8.9,0.16,8.38,755.0,211.0,0.016,0.104,1435.0,818.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1395.0,818.0
0,8.9,0.17,8.38,755.0,211.0,0.016,0.104,1457.0,814.0
0,9.0,0.17,8.39,755.0,211.0,0.016,0.104,1462.0,812.0
0,9.0,0.17,8.39,755.0,211.0,0.016,0.104,1434.0,811.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.105,1454.0,811.0
0,9.0,0.17,8.39,754.0,211.0,0.015,0.104,1412.0,815.0
0,9.0,0.17,8.39,754.0,211.0,0.015,0.104,1394.0,812.0
0,9.0,0.17,8.39,755.0,211.0,0.016,0.104,1451.0,820.0
0,9.0,0.17,8.39,754.0,211.0,0.016,0.104,1437.0,817.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.104,1430.0,811.0
0,9.0,0.17,8.4,755.0,211.0,0.017,0.105,1434.0,818.0
0,9.0,0.17,8.4,755.0,211.0,0.015,0.104,1435.0,826.0
0,9.0,0.17,8.41,755.0,211.0,0.015,0.105,1428.0,814.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.104,1423.0,811.0
0,9.0,0.17,8.39,755.0,211.0,0.017,0.104,1422.0,812.0
0,9.0,0.17,8.4,755.0,211.0,0.016,0.104,1400.0,817.0
0,9.0,0.17,8.4,755.0,211.0,0.016,0.104,1428.0,820.0
0,9.0,0.17,8.4,755.0,211.0,0.015,0.105,1424.0,817.0
0,9.0,0.17,8.39,755.0,211.0,0.016,0.105,1413.0,818.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.104,1430.0,815.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.104,1429.0,817.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.104,1425.0,814.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.104,1410.0,820.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.105,1422.0,818.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.104,1435.0,818.0
0,9.0,0.17,8.39,755.0,211.0,0.015,0.105,1410.0,827.0
0,9.0,0.17,8.39,755.0,211.0,0.02,0.105,1424.0,821.0
0,9.0,0.16,8.39,755.0,211.0,0.015,0.104,1436.0,818.0
0,9.0,0.16,8.39,755.0,211.0,0.015,0.105,1408.0,818.0
0,9.0,0.16,8.38,755.0,211.0,0.015,0.104,1451.0,815.0
0,9.1,0.16,8.38,755.0,211.0,0.015,0.105,1431.0,812.0
0,9.1,0.16,8.38,755.0,211.0,0.015,0.105,1413.0,818.0
0,9.0,0.16,8.38,755.0,211.0,0.015,0.105,1399.0,822.0
0,9.0,0.16,8.38,755.0,211.0,0.015,0.105,1446.0,822.0
0,9.0,0.16,8.38,755.0,211.0,0.016,0.105,1402.0,822.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.104,1413.0,817.0
0,9.1,0.16,8.37,755.0,211.0,0.015,0.105,1401.0,820.0
0,9.1,0.17,8.37,755.0,211.0,0.015,0.105,1412.0,811.0
0,9.1,0.17,8.38,755.0,211.0,0.015,0.105,1449.0,820.0
0,9.0,0.17,8.37,755.0,211.0,0.017,0.105,1410.0,812.0
0,9.0,0.17,8.37,755.0,211.0,0.015,0.105,1431.0,811.0
0,9.0,0.17,8.37,755.0,211.0,0.015,0.105,1400.0,814.0
0,9.1,0.17,8.37,755.0,211.0,0.016,0.105,1425.0,814.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.106,1400.0,815.0
0,9.1,0.17,8.37,755.0,211.0,0.015,0.106,1439.0,818.0
0,9.1,0.17,8.36,755.0,211.0,0.017,0.106,1372.0,818.0
0,9.1,0.17,8.37,755.0,211.0,0.015,0.105,1407.0,820.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.106,1410.0,812.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.106,1395.0,812.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.106,1390.0,820.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.106,1454.0,815.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.106,1394.0,814.0
0,9.0,0.17,8.37,755.0,211.0,0.015,0.106,1416.0,815.0
0,9.0,0.17,8.36,755.0,211.0,0.016,0.106,1425.0,811.0
0,9.0,0.17,8.36,756.0,211.0,0.016,0.106,1393.0,811.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.106,1430.0,810.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.106,1420.0,817.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.105,1413.0,811.0
0,9.1,0.17,8.37,755.0,211.0,0.015,0.106,1413.0,806.0
0,9.1,0.17,8.36,755.0,211.0,0.018,0.105,1395.0,812.0
0,9.1,0.17,8.36,755.0,211.0,0.016,0.106,1445.0,810.0
0,9.1,0.16,8.36,755.0,211.0,0.017,0.105,1379.0,806.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.106,1430.0,810.0
0,9.0,0.17,8.36,756.0,211.0,0.015,0.106,1418.0,812.0
0,9.0,0.16,8.36,755.0,211.0,0.016,0.106,1385.0,810.0
0,9.1,0.16,8.36,755.0,211.0,0.015,0.106,1442.0,820.0
0,9.1,0.16,8.36,755.0,211.0,0.015,0.105,1418.0,814.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.106,1445.0,811.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.105,1383.0,815.0
0,9.1,0.17,8.36,755.0,211.0,0.016,0.105,1401.0,818.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1391.0,812.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.106,1400.0,810.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.106,1435.0,812.0
0,9.1,0.17,8.37,755.0,211.0,0.016,0.106,1407.0,818.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.106,1445.0,815.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.106,1391.0,817.0
0,9.1,0.17,8.36,756.0,211.0,0.015,0.106,1407.0,812.0
0,9.1,0.17,8.36,755.0,211.0,0.015,0.106,1378.0,812.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.106,1406.0,820.0
0,9.0,0.17,8.36,755.0,211.0,0.017,0.106,1418.0,820.0
0,9.1,0.17,8.36,756.0,211.0,0.03,0.106,1400.0,811.0
0,9.1,0.17,8.36,755.0,211.0,0.032,0.106,1418.0,820.0
0,9.0,0.17,8.36,756.0,211.0,0.015,0.106,1405.0,814.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1410.0,815.0
0,9.0,0.17,8.36,756.0,211.0,0.015,0.106,1387.0,812.0
0,9.0,0.17,8.35,755.0,211.0,0.017,0.106,1445.0,821.0
0,9.1,0.17,8.35,756.0,211.0,0.015,0.106,1437.0,815.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.106,1447.0,811.0
0,9.0,0.17,8.36,756.0,211.0,0.015,0.106,1413.0,805.0
0,9.1,0.16,8.35,756.0,211.0,0.015,0.106,1383.0,803.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.106,1430.0,814.0
0,9.0,0.16,8.35,756.0,211.0,0.015,0.106,1416.0,814.0
0,9.0,0.16,8.35,756.0,211.0,0.015,0.106,1423.0,809.0
0,9.0,0.16,8.35,756.0,211.0,0.015,0.106,1394.0,806.0
0,9.0,0.16,8.36,755.0,211.0,0.017,0.106,1395.0,810.0
0,9.1,0.16,8.35,756.0,211.0,0.016,0.106,1416.0,811.0
0,9.1,0.16,8.35,756.0,211.0,0.015,0.106,1396.0,812.0
0,9.0,0.16,8.35,756.0,211.0,0.015,0.106,1396.0,809.0
0,9.0,0.16,8.35,756.0,211.0,0.016,0.106,1402.0,810.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.106,1425.0,811.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.106,1405.0,812.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.106,1406.0,812.0
0,9.0,0.16,8.35,756.0,211.0,0.015,0.106,1424.0,809.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.106,1414.0,815.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.106,1424.0,820.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.106,1420.0,817.0
0,9.1,0.17,8.35,755.0,211.0,0.016,0.106,1407.0,820.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1379.0,812.0
0,9.0,0.17,8.35,756.0,211.0,0.016,0.106,1396.0,811.0
0,9.1,0.17,8.35,755.0,211.0,0.016,0.106,1379.0,811.0
0,9.0,0.17,8.35,755.0,211.0,0.016,0.106,1381.0,805.0
0,9.0,0.17,8.35,756.0,211.0,0.017,0.105,1364.0,810.0
0,9.1,0.17,8.35,756.0,211.0,0.016,0.105,1402.0,818.0
0,9.1,0.17,8.35,755.0,211.0,0.016,0.106,1370.0,814.0
0,9.1,0.17,8.35,755.0,211.0,0.016,0.106,1391.0,812.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1420.0,814.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1402.0,812.0
0,9.1,0.17,8.35,755.0,211.0,0.015,0.106,1376.0,815.0
0,9.1,0.17,8.35,755.0,211.0,0.016,0.106,1391.0,814.0
0,9.0,0.17,8.35,755.0,211.0,0.016,0.106,1387.0,811.0
0,9.1,0.17,8.34,755.0,211.0,0.016,0.106,1401.0,815.0
0,9.0,0.17,8.35,756.0,211.0,0.015,0.106,1413.0,817.0
0,9.1,0.17,8.35,755.0,211.0,0.015,0.106,1405.0,815.0
0,9.1,0.17,8.35,756.0,211.0,0.017,0.106,1429.0,814.0
0,9.0,0.17,8.35,756.0,211.0,0.016,0.106,1396.0,809.0
0,9.1,0.17,8.35,755.0,211.0,0.016,0.106,1400.0,814.0
0,9.1,0.17,8.34,755.0,211.0,0.015,0.106,1406.0,806.0
0,9.1,0.17,8.35,756.0,211.0,0.016,0.106,1383.0,810.0
0,9.1,0.17,8.34,755.0,211.0,0.016,0.106,1413.0,809.0
0,9.0,0.17,8.35,755.0,211.0,0.016,0.106,1370.0,814.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.106,1394.0,805.0
0,9.1,0.16,8.34,755.0,211.0,0.015,0.106,1420.0,810.0
0,9.0,0.16,8.35,755.0,211.0,0.016,0.106,1393.0,809.0
0,9.0,0.16,8.35,756.0,211.0,0.016,0.106,1410.0,806.0
0,9.0,0.16,8.35,756.0,211.0,0.016,0.106,1383.0,811.0
0,9.0,0.16,8.35,755.0,211.0,0.016,0.106,1406.0,812.0
0,9.0,0.16,8.34,755.0,211.0,0.017,0.106,1395.0,809.0
0,9.1,0.16,8.35,755.0,211.0,0.019,0.106,1387.0,809.0
0,9.1,0.16,8.35,756.0,211.0,0.016,0.106,1396.0,817.0
0,9.1,0.16,8.35,756.0,211.0,0.016,0.106,1401.0,818.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.106,1410.0,814.0
0,9.0,0.16,8.36,755.0,211.0,0.015,0.106,1391.0,806.0
0,9.0,0.17,8.34,755.0,211.0,0.015,0.106,1399.0,806.0
0,9.1,0.16,8.34,755.0,211.0,0.015,0.106,1390.0,803.0
0,9.0,0.17,8.35,756.0,211.0,0.015,0.106,1405.0,818.0
0,9.0,0.17,8.35,756.0,211.0,0.015,0.106,1395.0,814.0
0,9.1,0.17,8.35,755.0,211.0,0.015,0.106,1408.0,811.0
0,9.0,0.17,8.34,755.0,211.0,0.015,0.106,1406.0,811.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1414.0,812.0
0,9.0,0.17,8.34,756.0,211.0,0.015,0.106,1383.0,815.0
0,9.0,0.17,8.35,756.0,211.0,0.016,0.105,1422.0,809.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1373.0,811.0
0,9.0,0.17,8.35,755.0,211.0,0.016,0.106,1395.0,809.0
0,9.0,0.17,8.35,755.0,211.0,0.016,0.106,1361.0,806.0
0,9.0,0.17,8.34,756.0,211.0,0.015,0.106,1378.0,809.0
0,9.0,0.17,8.34,756.0,211.0,0.015,0.106,1379.0,818.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1371.0,814.0
0,9.0,0.17,8.35,756.0,211.0,0.016,0.106,1395.0,815.0
0,9.0,0.17,8.35,756.0,211.0,0.016,0.106,1418.0,814.0
0,9.0,0.17,8.35,755.0,211.0,0.016,0.106,1359.0,806.0
0,9.0,0.17,8.35,756.0,211.0,0.016,0.106,1383.0,811.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1356.0,814.0
0,9.0,0.17,8.35,756.0,211.0,0.016,0.106,1396.0,810.0
0,9.0,0.17,8.35,756.0,211.0,0.015,0.106,1383.0,809.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1406.0,811.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1402.0,811.0
0,9.0,0.17,8.35,755.0,211.0,0.015,0.106,1377.0,810.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.105,1399.0,818.0
0,9.0,0.16,8.35,755.0,211.0,0.02,0.106,1385.0,817.0
0,9.0,0.16,8.34,755.0,211.0,0.015,0.106,1424.0,814.0
0,9.0,0.16,8.34,755.0,211.0,0.015,0.106,1396.0,815.0
0,9.0,0.16,8.35,756.0,211.0,0.015,0.105,1388.0,810.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.105,1408.0,809.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.105,1412.0,817.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.105,1407.0,812.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.105,1407.0,817.0
0,9.0,0.16,8.35,755.0,211.0,0.015,0.105,1400.0,811.0
0,9.0,0.16,8.36,755.0,211.0,0.015,0.105,1422.0,811.0
0,9.0,0.17,8.36,755.0,211.0,0.016,0.105,1425.0,806.0
0,9.0,0.17,8.36,755.0,211.0,0.015,0.105,1391.0,811.0
0,9.0,0.17,8.36,755.0,211.0,0.016,0.104,1414.0,812.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.104,1399.0,810.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.104,1431.0,810.0
0,9.0,0.17,8.37,755.0,211.0,0.016,0.104,1408.0,811.0
0,9.0,0.17,8.37,755.0,211.0,0.015,0.104,1443.0,806.0
0,9.0,0.17,8.37,755.0,211.0,0.015,0.104,1378.0,811.0
0,9.0,0.17,8.37,755.0,211.0,0.017,0.104,1405.0,815.0
0,9.0,0.17,8.38,754.0,211.0,0.016,0.104,1414.0,814.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.105,1394.0,810.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1430.0,814.0
0,9.0,0.17,8.38,755.0,211.0,0.017,0.104,1399.0,839.0
0,9.0,0.17,8.38,755.0,211.0,0.016,0.105,1384.0,891.0
0,9.0,0.17,8.38,755.0,211.0,0.017,0.104,1394.0,927.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.105,1410.0,947.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1393.0,949.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1434.0,945.0
0,9.0,0.17,8.38,755.0,211.0,0.016,0.104,1420.0,949.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1406.0,945.0
0,9.0,0.17,8.37,755.0,211.0,0.015,0.105,1371.0,949.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1429.0,945.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1416.0,945.0
0,9.0,0.17,8.37,754.0,211.0,0.015,0.105,1414.0,956.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1396.0,950.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1418.0,947.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.104,1407.0,953.0
0,9.0,0.17,8.37,755.0,211.0,0.015,0.104,1416.0,951.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.104,1418.0,950.0
0,9.0,0.16,8.38,755.0,211.0,0.015,0.104,1391.0,947.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.104,1425.0,956.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.104,1408.0,954.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.105,1408.0,950.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.104,1406.0,944.0
0,9.0,0.16,8.38,755.0,211.0,0.015,0.104,1417.0,944.0
0,9.0,0.16,8.38,755.0,211.0,0.019,0.104,1418.0,947.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.104,1402.0,939.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.104,1391.0,943.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.104,1400.0,951.0
0,9.0,0.16,8.37,755.0,211.0,0.016,0.104,1368.0,949.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.105,1385.0,949.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.104,1429.0,954.0
0,9.0,0.16,8.37,755.0,211.0,0.015,0.105,1391.0,954.0
0,9.0,0.16,8.37,755.0,207.0,0.015,0.104,1394.0,953.0
0,9.0,0.16,8.37,755.0,207.0,0.016,0.104,1413.0,951.0
0,9.0,0.16,8.37,755.0,207.0,0.017,0.104,1376.0,950.0
0,9.0,0.17,8.37,755.0,207.0,0.016,0.105,1431.0,957.0
0,9.0,0.17,8.37,755.0,211.0,0.018,0.105,1437.0,943.0
0,9.0,0.17,8.37,755.0,207.0,0.015,0.105,1408.0,947.0
0,9.0,0.17,8.37,755.0,207.0,0.015,0.105,1424.0,950.0
0,9.0,0.17,8.38,755.0,211.0,0.02,0.105,1422.0,951.0
0,9.0,0.17,8.37,755.0,211.0,0.015,0.105,1381.0,945.0
0,9.0,0.17,8.38,755.0,211.0,0.015,0.105,1394.0,953.0
